"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Liechtenstein","LIE","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.87768129207404","0.979319719515649","1.13007159981822","1.03549948900143","0.950917429295801","1.03921263563127","0.954465707828982","0.891656273535075","0.943903914125018","1.01991664789773","","1.1021028735146","1.25637115417534","1.04516402734309","1.08635312411238",
"Lower middle income","LMC","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.67813657118464","8.39057728177583","9.01717361593208","9.99738546950842","10.4471838017566","11.3355664589156","15.4360762507632","16.835624546115","17.9563120532351","19.7929776802974","18.0260057428112","20.044068800748",
"Low & middle income","LMY","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3772061931185","20.5243498261348","20.1646652670195","18.4945940440141","19.6482591648128","20.287057663654","20.2547430414841","21.1358133697101","21.0850269259664","21.6670316694958","22.0067475525029","21.9549053820651","23.3773266744977","21.7625641718883","18.9714447471076",
"Lesotho","LSO","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.144664193218262","0.0548306751744699","0.0703764356742279","0.0577884295861373","0.173766076409184","0.0339450853606886","0.0697176681522464","0.0925726266687245",
"Late-demographic dividend","LTE","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.4557666427922","18.9215230291869","23.8896027765234","23.7915627309699","21.6070892379862","21.3601433017624","21.9372595675524","22.153665506491","23.6038117419209","23.7143142008221","23.584460308945","23.4091172122265","23.3086242690786","24.9258258330908","24.9616910590554","22.5551274357058",
"Lithuania","LTU","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4655101976673","11.7856166419706","10.5419430648594","11.2465254632906","10.6061302654938","11.0380710183916","11.0225072949695","11.1386334535315","12.7802072196039","12.6393855646177","12.5772770218232","12.1009253807543","12.0295686194377","12.0087654179084","11.5085642089035","12.8208600979954",
"Luxembourg","LUX","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7099335722732","8.01086863835501","10.3198851314199","8.7764265788139","9.04638881405491","8.68039139994523","6.84339519420279","5.97249790631221","7.10632590548736","7.96704802182564","6.96872980926902","6.97321919434768","6.57337439753274","5.6189454485371","6.07486245695313","5.86625622899729",
"Latvia","LVA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.42695801256055","7.39409509702541","8.68877166805992","8.45189090437434","9.47080113412681","11.4063693441284","15.417807096312","17.7270386680614","18.9245034657572","17.240453850112","17.7178811110539","20.5481995518696","17.2174438282965","20.0359061493852","16.9802305713394","16.3914094262445",
"Macao SAR, China","MAC","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0.0966580261549642","0","","16.1914475747604","0","0","0","0","0",
"St. Martin (French part)","MAF","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.70391717770527","3.74498483973248","3.86313772500597","4.01860221958446","4.85375394387972","4.38907106779347","4.30127624233558","4.09732378606203",
"Monaco","MCO","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.84238897119139","9.70481569946037","7.41853479533401","5.13254701281781","2.76672880955816","5.33908399973561","4.60780840359006","3.48388749123713","5.3934747176002","2.51881364001274","2.96130489390172","2.23908642857928","2.23694740673712","2.1401803935369",
"Madagascar","MDG","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.46962555065341","0.679947362527154","0.934841352785713","1.21381334108531","9.72918780784302","0.432699448170181","0.472787126119402","0.650983206606518","0.256953836253697","0.780703994924441","0.500488890416438","0.415437432414129","0.369549820515696","0.539330364504999","0.40597024341806","0.659620029151009",
"Maldives","MDV","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.025307379209988","0.143975890139075","","","","2.01125189381146","4.09641473130223",
"Middle East & North Africa","MEA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.65338724523936","3.700612071055","3.3359489063568","5.11576700332093","4.87350798624471","3.91798829478555","3.89928871806447","4.25419045736989","4.3805208463256","8.00619657711939","7.39975250656979","",
"Mexico","MEX","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5652559712951","22.6828967471197","22.1354893878742","21.1474324948355","21.3529893047675","20.5107806934342","20.197391030004","19.5702756004549","20.6376637466237","21.1660503506487","20.8885529414872","20.4058335844436","21.5052493872229","19.7984892090425","19.3515236192737",
"Marshall Islands","MHL","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7574254572771","20.9537208213331","20.5668880005538","18.56103996965","19.7250270640755","20.354449466987","20.324897594469","21.2412263066957","21.1902861607161","21.7916277381584","22.1250569555828","22.0549718234827","23.500074415187","21.879934603695","19.0861050176256",
"North Macedonia","MKD","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.898147198840716","1.35146861315539","2.91507651322472","3.5566616119402","4.11012417926637","4.0704306600746","3.78245909545858","3.29601139484136","3.36912572039516","2.0818051081361","3.98161281913447","4.04906919458693","4.21742767736182","4.18104495914242","4.03318369574791","3.99235921906781",
"Mali","MLI","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.20958892564628","","4.4831532070459","4.39143025926767","2.25646931948216","","","","6.49934688425637","1.24270276298759","5.5345284838785","5.479696587969","","","",
"Malta","MLT","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.0189561580313","50.4422199526442","48.0270773266987","47.1711631247814","47.4128674796177","45.9493961060871","38.7106007176583","34.708417130669","30.7947203524404","21.9332546293823","30.3770551976307","33.0708064673073","29.6218199854196","35.3377663382641","30.7355520510016","7.92356267036077",
"Myanmar","MMR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00268127279743683","0.201949573625045","1.01357200229777","0.268343903272684","0.62703149028518","0.469787769200266","7.53383676615383","6.02870411336858","4.51638176248917","2.75051999089837","3.1725249520148","5.06936843360325","2.61100733231704",
"Middle East & North Africa (excluding high income)","MNA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.93203012968525","","","","2.05526044721198","2.10029739945519","2.2280173929068","","","","","",
"Montenegro","MNE","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.02807354017495","23.5667329752781","10.3414286330583","8.25360649688876","10.7846783653116","7.90450290652619","14.619583581034","12.7654405105783","5.56462581692143","4.23793632147431","3.15384887670252","6.88996548554078","7.57302836954292","9.44448387506183","8.20512184857952",
"Mongolia","MNG","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.70594792332361","","","","","","16.2910691967733","19.6159698597296","4.16465439611581","16.4846208749206","3.46794374833655","4.99382130403029","18.9440216925877","2.96619929848136","22.0206999866538","30.7963231565753",
"Northern Mariana Islands","MNP","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.740888093136","13.6254699105884","5.71655076302865","11.6693867155464","1.62084981629562","11.9040857383704","5.64843372917298","1.12058253382024","0.971384973992619","2.02373127743632","3.3694536615123",
"Mauritania","MRT","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00204652495411598","","","0.0131448005159537","2.04844860504343","5.07698180804383","3.97949338201203",
"Mauritius","MUS","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.47582628896951","2.00773930484947","0.693280225666934","0.800067416815791","0.929231405181229","0.575721712497942","0.0298752909334727","0.114086339366456","0.108502818582773","2.3854111877829","2.59795907076769","2.14374267202842","2.30535803719693","0.386204505092781","2.04628937571052",
"Malawi","MWI","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.40488386203753","3.69631415469179","1.9747342513204","15.6567824901908","2.12453190781108","11.4561300839713","4.13033921479964","1.28628831801531","2.36766155036055","2.01105236279419","2.14665458367231","6.84038662738797","2.79772959245806","6.07353604459255","2.30684555671299",
"Malaysia","MYS","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.8634913283759","49.3049521482209","47.2135867276463","47.4775901006232","48.4529630759536","49.2012272133109","48.4707828149893","49.0509162807532","51.1202221742276","53.1792911225768","51.5913509948464","53.8119155967389","51.6778704613793","28.2093260920791",
"North America","NAC","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.3650985832157","25.4233268033842","23.0616526661542","21.1671268097892","19.3951476699713","19.2449729939449","19.248542923453","19.3505146051587","20.2141491563532","20.9716359300248","18.3865906595901","17.9231527786153","18.1909727145843","18.6982245729933","18.9321006261429","13.6635036102742",
"Namibia","NAM","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.42286839802107","1.14253780804027","1.63167292903726","1.96876192876676","1.82568452317301","5.36787174123505","2.7920097362585","3.64688729114395","0.439231990352222","2.22534633627824","0.181794605410419","0.219642433912158","0.236884113892011","0.477052493494582","0.0553576251062788","0.0559201834440161",
"New Caledonia","NCL","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.660732331908903","8.55815113158126","0.895989488853906","15.4459334678328","10.7581913826652","14.0302329444437","13.1538771871934","5.267295899888","","","","","","","",
"Niger","NER","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3921083942653","8.04653604442926","5.82142653894049","13.1785472255285","57.6881581187528","60.2998175217565","15.8616238445724","6.84597615137191","18.3242722479887","8.5620541870854","5.6497007048141","12.240926752223","32.369958747641","13.8521229955646",
"Nigeria","NGA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.63891307919554","1.09005158126034","1.26607227503015","1.88741232919942","2.99168313976386","2.1079521761321","11.9058756250214","2.35102616010413","2.3303518190456","1.92814611638906","1.48240117353044","6.94412309573588","6.4879650491258","2.37962253520667",
"Nicaragua","NIC","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.73966147234164","0.947223728144494","5.90293451488064","5.37445434643449","6.71165299008518","0.245001979336069","0.367682069502376","0.468464215574107","0.583114233618528","0.798662569451357","0.599501195254011","0.676881831202641","1.06257050684246","0.537956750581544","1.21798816212776","1.25528451072954",
"Netherlands","NLD","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.0312355624927","26.0126195723951","28.0004100594089","27.8255278049404","25.20772823807","25.4572076403873","24.6381189972858","24.5263008154745","24.0463070891126","23.9850464132708","22.9041323321878","22.4915436494394","23.0278496220631","23.1401963683224","21.9774390944616","20.5543341528917",
"Norway","NOR","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9210926692607","18.6475164938714","19.9040118289438","20.3679916674986","21.5439585657908","21.1239581312115","21.0204585589969","22.3152781405312","22.2626290067124","20.9549746236602","21.5968008915935","21.1172838064403","22.4911658290724","22.0675931681595","20.5850861452244","23.6088461741665",
"Nepal","NPL","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.428628769044589","0.686184564855027","0.41530803277214","0.136727857781523","0.321841426117276","0.719637873009554","0.635275666598571","0.822554672845209","1.1842599479754","0.63057636781078","1.07452984569387","2.44880014385554","1.24783157075866","0.538949755115422",
"Nauru","NRU","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0375919105575","9.32059916524986","9.91035455976136","9.67058830720744","9.96927201049415","10.0824886584962","10.7264107400838","9.9138784102099","10.1121241606523","10.8767495656268","9.2522046788736","9.81147627345501","9.86557593465745","9.60791319816366","9.76044342542159","11.9613716255842",
"OECD members","OED","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9930360038359","18.5772025754929","19.3504632440183","19.0380265274074","18.1480805088236","18.4227289871291","18.5317184805739","18.5387725747992","19.2183527333266","19.5304850701861","17.7510450040173","17.567034274726","17.7857315304857","18.1597131691486","18.2589634816343","18.3392751066725",
"Oman","OMN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3932296645033","3.4439119744056","4.36109423322214","3.24323565764943","1.52100556342923","1.1167386982334","1.25804048128518","1.50268168879634","8.4953787139205","6.61067497380241","7.61978528342443",
"Other small states","OSS","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8673287096474","","8.93309996027275","6.7996001648157","6.11948507297575","6.08628835207324","7.48041118764973","7.09947513659029","8.36334085637447","8.47509318979763","9.16439178899651","12.8133419201062","8.96456513523302","7.39338099473759",
"Pakistan","PAK","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.92473501305901","1.76706144452903","1.72802357611431","1.8145009580316","1.72525690063153","1.92488889432761","1.44811284723987","1.60383333993798","1.95739155772638","2.1763687688896","2.16975283666106","2.30269329696388","1.88781249603383","1.48848329298399","1.43131733752554",
"Panama","PAN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.23425756445026","1.37390946639255","0.826039249213509","1.44990604049757","0.41967918324194","0.0461195017892019","0.195655792189705","0.000467295873914452","1.15654400726274","0.294864160259367","0.1253387935194","0.295190561101589","0.743662485653838","0.260062226704829","0.233624548388428",
"Peru","PER","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.95007261608701","3.70917614499128","6.96714032707469","6.54226225495193","3.82556960888024","4.10930861128074","4.2521010388804","5.3052795966305","4.79970915401303","5.12232328639173","4.68019992138913","4.07500438789898","4.79483390340119","4.46150938640685","4.58372393276759",
"Philippines","PHL","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.3175183973259","61.3457937235456","62.2465836635435","67.044883218278","64.2252528933283","66.6110410778548",
"Palau","PLW","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2826382184209","41.219943089102","60.4568609589853","26.8276804498919","51.6836869301107","","","","",
"Papua New Guinea","PNG","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1034017978486","3.95856054020311","","","","","","","29.8156573322952","44.7984038658806","40.0540621623383","",
"Poland","POL","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.76472107971881","5.24048803651113","7.06444103315904","7.71539344907601","6.61657295014315","7.80999830484705","8.74338298940621","10.0675953825499","10.774417062348","10.7143192488064","10.6663267597322","10.393956691581","9.85201501796642","9.86416733861312","9.44438907431569","10.7656426156211",
"Pre-demographic dividend","PRE","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.81685491050261",
"Puerto Rico","PRI","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.60278157158229","8.23616832999123","4.79443965678762","4.07310342542568","4.1238602578457","4.49289096988081","4.70011196424693","4.88063818541858","5.0798827981496","5.80532520111452","5.98808222694443","5.28341595147538","6.94150408522371","7.11418899124586","6.2502533060898","6.15477404783862",
"Paraguay","PRY","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.14174839029028","9.59999860281383","12.0339359459042","8.62971918792289","10.0073322304673","8.83816397312963","8.6267090841696","6.80318285922243","6.03842102427882","7.63626798600085","6.43135601964578","9.73585990716157","7.18284413650306","5.14832153749358","7.42054598468191","10.5616163812336",
"West Bank and Gaza","PSE","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.986181738093524","1.25893642149458","1.86046420625164","3.01337165407724","0.208594528219787","0.316657818013802","0.0947994440558846","0.234222701172162","0.961927850642306","0.717403672954043","0.615204104781565","0.850022002024037","0.903315393494352","1.69747322599568","1.60088574523558","",
"Pacific island small states","PSS","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.85016047992132","4.48130145877073","3.82797138654897","3.94264092190869","2.35813591391889","2.3580205346987","2.54375277897297","2.34479952431321","2.50664046779407","2.93511120402848","3.3870541243497","","","1.84818520436631","2.23951424522928",
"Post-demographic dividend","PST","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.5219464856985","20.3106343479818","21.354178434115","21.5009133862051","19.7048638708942","19.9204377942249","19.901171363719","19.7577237979981","20.4059472097644","20.6290976110615","21.2086832180508","21.1964808830468","21.3673050890505","22.191068770787","22.3617423483924","18.9347147353402",
"French Polynesia","PYF","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.2625623063892","4.95749978973689","17.7248313977763","2.59898161070602","7.91305566319335","15.5573334237278","11.8209633425529","22.2084033244462","13.2913476438458","10.7052602292096","30.8189587432752","10.292610755327","23.2822467980556","9.98209639170277",
"Qatar","QAT","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0270806530959672","","0.00550762892696716","0.592379590043378","0.517211353311707","0.0491247091487031","1.10117354479789","0.00113290778731859","0.00550620221792489","1.79884313275778","0.00250385574432895","7.10423740294596","1.71211525765042","2.85120879871051",
"Romania","ROU","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.41673692726017","6.92036495584091","10.41187878136","12.528235308646","11.6358387226317","8.17987949891794","7.39817598196871","8.40923222268431","9.41414774069796","10.3924413293836","9.77959094551916","10.0771836064073","11.0725654039519","11.9370325743063","11.4879334927403","11.6139339634163",
"Russian Federation","RUS","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.16416071867123","6.95137571620402","9.63407608962189","9.37348817514011","8.38982362943195","9.05646501339802","10.6072520741331","12.0883255998585","15.952124855876","15.7454663690532","12.2931503997176","11.3187435520834","12.8731662900802","9.13401429438706","9.68811418338039","",
"Rwanda","RWA","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.2496703755088","7.11771218879504","13.7252852016391","5.08510868802662","4.99734663070137","11.85599169714","15.3250917465076","13.5312816805408","2.66118423802865","2.57156238075835","10.7603863831491","7.55938499152092","5.10229979493008","4.78472979585672",
"South Asia","SAS","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.21745521964216","7.00185599740089","7.07232524156069","6.92806548478784","7.95876266891168","8.70702448965277","6.83763890403814","7.07007809302383","6.85001281615598","8.63505625625374","9.46639698654839","10.2911926446451","9.62064689604772","11.7028348711127",
"Saudi Arabia","SAU","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.666677989102496","0.778048770907827","1.0959507113833","0.750807775284491","0.590662977317962","0.661180453006294","0.712561215549331","0.590576497048557","0.787293723567586","1.30485785029967","0.734713771809502","0.543860565416363","0.648362907337676","0.608341616083905","0.305733654134358","",
"Sudan","SDN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.81015309222575","13.6329272423192","1.86256927296237","0.89573361457012","0.86220077620712","1.48006700980188","1.82432453066692","3.74957499701394","2.71866597279454","2.16291330415158","2.80905964473892","0.935341070770251","0.744148792637494","1.8791866756332","2.29838468896348",
"Singapore","SGP","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.4824522880237","52.6669990863438","50.8813130760615","52.3210950143887","47.7222167790617","48.4544425358541","50.3195598343457","50.6329270700265","52.2107115853793","52.2257118831839","53.0658672823424","51.5636386905772","51.8079080799804","55.2574224526544","54.9647834091343","25.0082213617632",
